ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-975576	N-glycan antennae elongation in the medial/trans-Golgi	13/2443	26/11180	0.5	2.28817028243962	3.47717600126511	0.0014347566231805	0.0229399851099535	0.0204141007414092	FUCA1/ST8SIA6/MGAT4C/FUT8/ST8SIA2/ST8SIA3/FUT3/MGAT4A/CHST10/MGAT3/ST6GAL1/MGAT4B/CGA	13
R-HSA-189483	Heme degradation	9/2443	15/11180	0.6	2.74580433892755	3.57761726789481	0.00153083301825364	0.0239381910436806	0.0213023958468379	ABCC2/SLCO2B1/ABCC1/FABP1/UGT1A4/UGT1A1/ALB/ABCG2/BLVRA	9
R-HSA-3772470	Negative regulation of TCF-dependent signaling by WNT ligand antagonists	9/2443	15/11180	0.6	2.74580433892755	3.57761726789481	0.00153083301825364	0.0239381910436806	0.0213023958468379	WNT4/WNT9A/WNT3A/KREMEN2/SOST/KREMEN1/WNT5A/SFRP2/SFRP1	9
R-HSA-9840310	Glycosphingolipid catabolism	17/2443	39/11180	0.435897435897436	1.99481511802429	3.29074808053028	0.00193866881248583	0.0297477521624444	0.0264722756603326	GLB1L3/GLB1L2/GALC/SMPD3/ENPP7/GLB1L/NEU2/NEU4/GLB1/GBA3/ARSJ/ARSI/GM2A/ARSD/ARSL/ARSH/STS	17
R-HSA-383280	Nuclear Receptor transcription pathway	21/2443	52/11180	0.403846153846154	1.84813753581662	3.24146577996588	0.00194416089325884	0.0297477521624444	0.0264722756603326	NR0B2/RORC/RXRG/NR5A2/ESRRG/RARG/NR1H4/RORA/THRA/NR4A2/HNF4A/PPARG/RARB/NR1I2/NR3C2/NR3C1/NR2E1/ESR1/HNF4G/NR5A1/NR0B1	21
R-HSA-1474290	Collagen formation	32/2443	90/11180	0.355555555555556	1.62714331195707	3.15867047200081	0.00196880132595107	0.029804300923706	0.0265225979296655	COL8A2/COL24A1/COL11A1/CTSS/LAMC2/LAMB3/LOXL4/COL17A1/MMP7/MMP13/COL2A1/COL1A1/COL5A3/COL6A2/COL7A1/COL6A6/PCOLCE2/PLOD2/P3H2/TLL1/LOX/COL11A2/DST/COL19A1/COL9A1/COL10A1/COL1A2/COL22A1/CTSV/COL5A1/COL4A6/COL4A5	32
R-HSA-9830674	Formation of the ureteric bud	11/2443	21/11180	0.523809523809524	2.39713077207961	3.38856726036976	0.00207017484835042	0.03100904009687	0.0275946852361834	PAX2/HOXC11/BMP4/SIX1/FOXC2/SIX2/HOXD11/SLIT2/GDNF/HOXA11/EYA1	11
R-HSA-1482839	Acyl chain remodelling of PE	14/2443	30/11180	0.466666666666667	2.13562559694365	3.29336912952702	0.00219747639485005	0.0325730094778294	0.0289864484978576	PLA2G2E/PLA2G2A/PLAAT5/PLAAT4/PLAAT3/PLBD1/PLA2G1B/PLA2G4B/JMJD7-PLA2G4B/PLA2G4E/PLA2G4D/PLA2G10/PLA2G3/PLAAT1	14
R-HSA-9018678	Biosynthesis of specialized proresolving mediators (SPMs)	10/2443	19/11180	0.526315789473684	2.40860029730487	3.24933931915911	0.00316159079110776	0.0463808628427458	0.0412739416354057	GSTM4/ALOX5/CYP2C9/CYP2E1/CYP1A1/ALOX15/ALOX12/HPGD/CYP3A4/PTGR1	10
R-HSA-202733	Cell surface interactions at the vascular wall	44/2443	137/11180	0.321167883211679	1.46977361207801	2.92541449768488	0.00332116722431202	0.0481111905540298	0.0428137457828146	LCK/ATP1B1/SELL/FCAMR/HRAS/CD44/F2/SLC3A2/ESAM/SLC7A7/SLC7A8/SLC7A5/GRB7/COL1A1/PECAM1/SLC7A9/TGFB1/CEACAM5/CEACAM6/CEACAM3/CEACAM1/PSG5/PSG4/SDC1/APOB/EPCAM/PROC/GRB14/FN1/INPP5D/GPC1/THBD/ATP1B3/JCHAIN/PF4V1/PF4/SLC7A11/GYPB/COL1A2/CAV1/TNFRSF10D/LYN/TEK/TSPAN7	44
R-HSA-75072	mRNA Editing	7/2443	11/11180	0.636363636363636	2.91221672310497	3.35512227832373	0.00336168716623556	0.0481111905540298	0.0428137457828146	APOBEC4/A1CF/APOBEC1/APOBEC3A/APOBEC3A_B/APOBEC3C/APOBEC2	7
R-HSA-194068	Bile acid and bile salt metabolism	18/2443	44/11180	0.409090909090909	1.87213932199606	3.0649940707467	0.00338096911834363	0.0481111905540298	0.0428137457828146	AKR1C1/AKR1C2/AKR1C3/AKR1C4/CH25H/SLCO1A2/NR1H4/SLC10A2/SLC27A2/SLC51B/STARD5/OSBPL7/ABCC3/OSBPL6/CYP8B1/SLC51A/ALB/BAAT	18
