ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0001818	negative regulation of cytokine production	88/4017	388/18434	0.22680412371134	1.04080338971741	0.428778605801193	0.353363085542675	0.72249490918259	0.568253010059197	EPHB2/IL23R/GBP1/PGLYRP3/APOA2/XCL1/MIR205/SFTPD/FFAR4/NLRP6/SIGIRR/LGR4/F2/PRG2/MIR130A/SCGB1A1/MIR192/ARRB1/TSKU/MIR708/CARD18/APOA1/MIR920/NAV3/NR1H4/TGFB3/MIR203A/CHRFAM7A/CHRNA7/MAPKBP1/NMB/PLA2G10/NOD2/ZFPM1/LGALS9/CCR7/MIR152/FOXJ1/MIR657/CIDEA/GATA6/RNF125/PTPRS/IL27RA/PGLYRP2/KLF2/HOMER3/TGFB1/CEACAM1/NLRP12/MIR935/POMC/ANXA4/IL37/IL36RN/FN1/INPP5D/MIR149/PRNP/LBP/SLC2A10/GHRL/MIR135A1/IL20RB/ADIPOQ/BCL6/APOD/TLR6/BANK1/LEF1/IRGM/MIR146A/TNF/TNFRSF21/CD2AP/CD24/ARG1/QKI/TWIST1/GPNMB/INHBA/HGF/FGFR1/MIR31/ANXA1/MIR27B/ORM1/RNF128	88
GO:0031341	regulation of cell killing	26/4017	110/18434	0.236363636363636	1.08467196234187	0.470150935096779	0.354597976387674	0.72390026361765	0.569358342259845	IL23R/CD1A/SLAMF6/NECTIN4/XCL1/MR1/CD55/FADD/KLRB1/CLEC12B/RIPK3/LGALS9/NOS2/SERPINB4/TGFB1/CEACAM1/NECTIN2/POMC/INPP5D/DNASE1L3/ARG1/RAET1G/ULBP2/RAET1L/AZGP1/LEP	26
GO:0001913	T cell mediated cytotoxicity	14/4017	57/18434	0.245614035087719	1.12712201215012	0.507378846566964	0.354648889070618	0.72390026361765	0.569358342259845	IL23R/CD1A/XCL1/MR1/FADD/CTSC/RIPK3/CTSH/CEACAM1/NECTIN2/RAET1G/ULBP2/RAET1L/AZGP1	14
GO:0014888	striated muscle adaptation	14/4017	57/18434	0.245614035087719	1.12712201215012	0.507378846566964	0.354648889070618	0.72390026361765	0.569358342259845	MYOC/MYOG/ATP2B4/MYOD1/ACACB/ASB2/TCAP/GATA6/TNNT1/PPARG/TNNC1/MLIP/CAMK2B/MYMK	14
GO:0032147	activation of protein kinase activity	14/4017	57/18434	0.245614035087719	1.12712201215012	0.507378846566964	0.354648889070618	0.72390026361765	0.569358342259845	CHI3L1/ADRA2A/CALCA/RIPK3/INSR/WNT5A/TLR6/PRLR/FGF1/ADRB2/LEP/NRG1/ADCY8/TNFSF15	14
GO:0071470	cellular response to osmotic stress	14/4017	57/18434	0.245614035087719	1.12712201215012	0.507378846566964	0.354648889070618	0.72390026361765	0.569358342259845	SLC2A1/YBX3/AQP5/TRPV4/TRPV3/SLC2A4/LRRC8E/STK39/MYLK/SERPINB6/EPO/AKR1B1/FBP1/WNK3	14
GO:0014002	astrocyte development	11/4017	44/18434	0.25	1.14724919093851	0.516178449842404	0.358145091357715	0.730543511814996	0.57458335594054	ROR1/S100A9/S100A8/DRD1/TNF/TTBK1/POU3F2/EGFR/SMO/ROR2/PLP1	11
GO:0030835	negative regulation of actin filament depolymerization	11/4017	44/18434	0.25	1.14724919093851	0.516178449842404	0.358145091357715	0.730543511814996	0.57458335594054	SPTA1/LMOD1/SVIL/EPS8/ASB2/SPTBN1/ADD2/VIL1/VILL/CRACD/SCIN	11
GO:0021987	cerebral cortex development	30/4017	128/18434	0.234375	1.07554611650485	0.452722290358121	0.358428834272647	0.730875788833773	0.57484469676619	SLC2A1/DMRTA2/WDR47/EMX2/BNIP3/KCNA1/SLC38A2/FOXG1/NDE1/CDK5R1/CDH2/PTPRS/TBR1/CCDC141/CDK5R2/SLIT2/ATOH1/SRD5A1/MDGA1/POU3F2/NR2E1/GLI3/EGFR/FOXP2/SMO/NEFL/NTRK2/LHX2/ARX/FLNA	30
GO:0007026	negative regulation of microtubule depolymerization	8/4017	31/18434	0.258064516129032	1.18425722935588	0.541966631929311	0.359285244169301	0.730897126382756	0.574861479066359	WDR47/CAMSAP2/NAV3/HDGFL3/TRIM54/GAS2L1/MAP6D1/MAP1B	8
GO:0051291	protein heterooligomerization	8/4017	31/18434	0.258064516129032	1.18425722935588	0.541966631929311	0.359285244169301	0.730897126382756	0.574861479066359	CALHM1/CALHM3/GRIN2B/KRT1/KCNC2/KRT10/CD2AP/COL1A2	8
GO:0070723	response to cholesterol	8/4017	31/18434	0.258064516129032	1.18425722935588	0.541966631929311	0.359285244169301	0.730897126382756	0.574861479066359	GRAMD1B/F7/CES1/OSBPL7/TGFB1/CYP8B1/INHBA/SMO	8
GO:0150117	positive regulation of cell-substrate junction organization	8/4017	31/18434	0.258064516129032	1.18425722935588	0.541966631929311	0.359285244169301	0.730897126382756	0.574861479066359	WNT4/MYOC/PTPRJ/FMN1/HRG/KDR/SFRP1/TEK	8
GO:0150146	cell junction disassembly	8/4017	31/18434	0.258064516129032	1.18425722935588	0.541966631929311	0.359285244169301	0.730897126382756	0.574861479066359	ABCC8/PRICKLE1/TGFB3/C1QL1/C3/STON1/EPHA4/SNAI2	8
GO:1900745	positive regulation of p38MAPK cascade	8/4017	31/18434	0.258064516129032	1.18425722935588	0.541966631929311	0.359285244169301	0.730897126382756	0.574861479066359	BMP4/SPHK1/DSC2/STK39/HAND2/LEP/OPRK1/GDF6	8
GO:1903055	positive regulation of extracellular matrix organization	8/4017	31/18434	0.258064516129032	1.18425722935588	0.541966631929311	0.359285244169301	0.730897126382756	0.574861479066359	PDPN/AGT/SOX9/TGFB1/PHLDB2/TNXB/FSCN1/MIR27B	8
GO:0044248	cellular catabolic process	73/4017	321/18434	0.227414330218069	1.04360362540201	0.415998151466266	0.35994595623789	0.73199500448109	0.575724976547279	DDAH1/NPL/ATP2B4/PHYH/MAT1A/CYP26A1/LDHC/GLYATL2/ASRGL1/CARNS1/TRHDE/PAH/ACACB/SDSL/NOS1/CRYL1/CHAC1/SLC27A2/CTSH/ABHD2/ANPEP/CRYM/QPRT/DPEP1/NOS2/ACE/LPIN2/ACAA2/PLIN5/CYP4F3/CYP4F12/CYP4F2/PRODH2/TGFB1/SULT2A1/HAAO/CYP26B1/FABP1/THNSL2/ACOXL/ACMSD/HNMT/KYNU/GAD1/NFE2L2/UGT1A7/UGT1A10/GPC1/AGXT/GGTLC1/PCK1/LOC102724560/CBS/GGTLC3/GGTLC2/GGT1/TST/GLB1/XYLB/SUCLG2/HGD/ADIPOQ/ARG1/VNN1/CYP2W1/TWIST1/PON1/LEP/CPA4/NOS3/ADHFE1/GPT/OTC	73
GO:0008064	regulation of actin polymerization or depolymerization	34/4017	146/18434	0.232876712328767	1.06867047923039	0.439718641707394	0.361142315811783	0.734181084379718	0.577444360956549	KANK4/KIRREL1/SPTA1/LMOD1/SVIL/CDC42EP2/ESAM/EPS8/ASB2/EVL/FMN1/COTL1/ALOX15/CCR7/BAIAP2/ARHGAP28/NPHS1/CDC42EP5/SPTBN1/ADD2/BIN1/VIL1/SH3BP1/BAIAP2L2/VILL/PFN2/SLIT2/CRACD/PFN3/ARHGAP18/SCIN/CCL26/CCL24/CCL21	34
GO:0006885	regulation of pH	25/4017	106/18434	0.235849056603774	1.08231055748916	0.448603250311475	0.363185406974823	0.734353840656994	0.577580236342411	ATP1A4/SLC9C2/CCKBR/AQP11/RAB38/SLC4A8/ATP12A/EDNRB/RAB20/ATP4B/CA7/ATP4A/SLC9A4/SLC9A2/SLC4A10/SLC4A3/SLC26A6/SLC9A9/SLC4A4/SLC9A3/SLC45A2/PDK4/SLC26A3/CFTR/CA2	25
GO:0090130	tissue migration	25/4017	106/18434	0.235849056603774	1.08231055748916	0.448603250311475	0.363185406974823	0.734353840656994	0.577580236342411	TACSTD2/PROX1/NANOS1/MIR130A/KRT2/PTPRR/LTB4R2/EVL/CTSH/KRT16/SOX9/LRG1/INSL3/ACTG2/VIL1/WNT5A/PFN2/FGF10/MCC/FAT2/DOCK5/SNAI2/GDF6/HAS2/EPB41L4B	25
GO:0048660	regulation of smooth muscle cell proliferation	40/4017	173/18434	0.23121387283237	1.06103971416278	0.425779495204894	0.363806968922427	0.734353840656994	0.577580236342411	HES5/CTNNBIP1/MIR4632/MIR137/TCF7L2/MIR130A/PDGFD/ANG/BMP4/TGFB3/IGF1R/NDRG4/SMPD3/CDH13/MIR638/CNN1/NOTCH3/TGFB1/ID2/NPPC/XBP1/PPARG/ADIPOQ/APOD/EREG/HPGD/TERT/MIR143/MIR146A/TNF/HTR1B/GJA1/MYB/EGFR/NOS3/MIR27B/ACE2/MIR223/NOX1/APLN	40
GO:0001977	renal system process involved in regulation of blood volume	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	PTPRO/HSD11B2/CYP4F12/CYP4F2	4
GO:0002291	T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	LGALS3/SEMA6D/LGALS9/PLXNA1	4
GO:0002430	complement receptor mediated signaling pathway	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	CR2/GPR33/C3/FPR2	4
GO:0002486	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	RAET1G/ULBP2/RAET1L/AZGP1	4
GO:0009158	ribonucleoside monophosphate catabolic process	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	ADA/UPP1/DPYS/GDA	4
GO:0010524	positive regulation of calcium ion transport into cytosol	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	P2RX3/PLA2G1B/LHCGR/CAV1	4
GO:0014061	regulation of norepinephrine secretion	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	ADRA2A/CHRFAM7A/FFAR3/P2RY1	4
GO:0014733	regulation of skeletal muscle adaptation	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	TNNT1/TNNC1/CAMK2B/MYMK	4
GO:0031115	negative regulation of microtubule polymerization	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	CDH5/TUBB4A/MAP2/SNCA	4
GO:0032736	positive regulation of interleukin-13 production	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	LGALS9/IL1RAP/TSLP/IRF4	4
GO:0033262	regulation of nuclear cell cycle DNA replication	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	DACH1/BCL6/NUGGC/FGFR1	4
GO:0038180	nerve growth factor signaling pathway	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	NGF/NTF4/CD2AP/MAGI2	4
GO:0042454	ribonucleoside catabolic process	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	ADA/APOBEC3C/ENPP4/UPP1	4
GO:0045837	negative regulation of membrane potential	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	ADCY10/BNIP3/PMAIP1/PIP5KL1	4
GO:0045989	positive regulation of striated muscle contraction	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	KCNQ1/TRPV4/CHGA/ACE2	4
GO:0046185	aldehyde catabolic process	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	ALDH3B1/PNKD/AGXT/ADH4	4
GO:0051127	positive regulation of actin nucleation	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	MAGEL2/FMN1/WASF1/SCIN	4
GO:0051956	negative regulation of amino acid transport	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	SLC43A1/TNF/HTR1B/LEP	4
GO:0070307	lens fiber cell development	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	PROX1/BFSP1/WNT7B/WNT7A	4
GO:0071361	cellular response to ethanol	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	DRD2/UGT1A1/KCNMB1/GLRA2	4
GO:0072393	microtubule anchoring at microtubule organizing center	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	NIN/CCDC68/CEP19/BICD2	4
GO:0140052	cellular response to oxidised low-density lipoprotein particle stimulus	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	SMPD3/TLR6/MIR146A/CD36	4
GO:1904031	positive regulation of cyclin-dependent protein kinase activity	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	PROX1/CCND1/ADAM17/EGFR	4
GO:2000303	regulation of ceramide biosynthetic process	4/4017	14/18434	0.285714285714286	1.31114193250116	0.614736822361628	0.364505659664731	0.734353840656994	0.577580236342411	ORMDL3/SPHK1/ENPP7/ZNF750	4
GO:0014075	response to amine	13/4017	53/18434	0.245283018867925	1.12560297978873	0.483353411436194	0.365246807243656	0.735601961441769	0.578561901934585	RGS7/PITX3/SLC18A2/DRD2/KCNC2/PPP1R1B/NR4A2/CPS1/DRD5/DRD1/RGS20/SLC1A1/ASS1	13
GO:0046651	lymphocyte proliferation	68/4017	299/18434	0.22742474916388	1.04365143791062	0.401686139805755	0.366014741487993	0.736903181264775	0.579585330711417	TNFRSF14/TNFRSF1B/PLA2G2A/WNT4/EPHB2/IL23R/VAV3/SPTA1/XCL1/TNFSF18/CD55/CR2/WNT3A/ZP4/SFTPD/LMO1/SCGB1A1/GAL/FADD/RIPK3/BMP4/LGALS3/TNFSF13/TNFRSF13B/LGALS9/ERBB2/IKZF3/FOXJ1/CD70/CLEC4G/TGFB1/CD79A/SOX11/IL1A/IHH/INPP5D/PRNP/ADA/NFATC2/PLCL2/CCR2/HHLA2/IL20RB/BCL6/PCYT1A/CD38/LEF1/TMEM131L/SH3RF1/PRLR/FGF10/MZB1/RIPOR2/BTNL2/TNFRSF21/CD24/GJA1/ARG1/GPNMB/EPO/PIK3CG/LEP/SHH/LYN/ANXA1/TNFSF8/MSN/CD40LG	68
GO:0007159	leukocyte cell-cell adhesion	97/4017	430/18434	0.225581395348837	1.03519229321894	0.389770325099931	0.366909297540277	0.73845837987474	0.580808517588059	TNFRSF14/PLA2G2A/LCK/IL23R/S100A9/S100A8/SPTA1/ILDR2/XCL1/SELL/TNFSF18/LAX1/CD55/ITPKB/ZP4/ALOX5/SFTPD/ASCL2/CALCA/CD44/RAG1/CD5/SCGB1A1/FADD/FUT4/APOA4/WNT10B/BMP4/LGALS3/NOD2/CHST4/EFNB3/LGALS9/ERBB2/CCR7/SKAP1/PECAM1/FOXJ1/MADCAM1/LRG1/CD70/CLEC4G/CLEC4M/CCL25/FCHO1/TGFB1/ADD2/IL1A/IL36B/GLI2/DAPL1/DPP4/IHH/PRNP/ADA/BMP7/PCK1/XBP1/LGALS1/CCR2/HHLA2/IL20RB/CHST2/BCL6/LEF1/TMEM131L/CCL28/MIR146A/RIPOR2/TNF/BTNL2/HLA-DMA/TNFRSF21/FUT9/CD24/ARG1/VNN1/GPNMB/GLI3/EPO/CAV1/LEP/SHH/FGL1/LYN/PAG1/HAS2/GFUS/MIR31/CCL21/ANXA1/GCNT1/CERCAM/ASS1/MSN/IL2RG/CD40LG	97
GO:2000146	negative regulation of cell motility	91/4017	403/18434	0.225806451612903	1.0362250756864	0.388117652655762	0.368114428605485	0.739277952383437	0.581453123576433	PADI2/WNT4/TACSTD2/MIR137/ATP2B4/MIR205/GDF2/TET1/NRG3/ABCC8/PTPRJ/MIR130A/DRD2/ACVRL1/PTPRR/NAV3/TBX5/DACH1/BRMS1L/BMP4/EVL/DLL4/FRMD5/SEMA6D/ABHD2/NR2F2/NDRG4/DPEP1/ALOX15B/MMP28/KRT16/MIR152/MIR10A/MIR196A1/NGFR/NOG/APOH/DSG3/CCL25/MIR638/IL27RA/GDF15/TGFB1/DPP4/NFE2L2/TMEFF2/MIR2355/EPHA4/MIR149/JAG1/PTPRT/ADA/SEMG1/SEMG2/SRGAP3/PPARG/MIR138-1/PHLDB2/PFN2/RAP2B/HRG/ADIPOQ/APOD/SLIT2/SFRP2/SPOCK3/CCL28/MCC/DPYSL3/MIR146A/RIPOR2/TNF/GJA1/HOXA7/CLDN3/MAGI2/SERPINE1/SHH/SFRP1/ADGRB1/SLURP1/MIR31/CCL21/MIRLET7A1/PIP5KL1/MIR126/RGN/MIR223/NEXMIF/MIR224/PLXNB3	91
GO:0007340	acrosome reaction	10/4017	40/18434	0.25	1.14724919093851	0.492103325631298	0.369667640397103	0.739277952383437	0.581453123576433	ZP4/CCDC87/SPESP1/ABHD2/PLA2G10/IQCF1/TRIM36/SPINK1/RIMS1/GARIN1B	10
GO:0030901	midbrain development	22/4017	93/18434	0.236559139784946	1.08556912690956	0.436675220064937	0.370045492322059	0.739277952383437	0.581453123576433	PADI2/WNT3A/PITX3/INA/CASP5/OTX2/EN1/NR4A2/WNT5A/GNB4/SFRP2/BASP1/TTBK1/TFAP2D/FZD1/EN2/SHH/FGFR1/SFRP1/FZD6/PLP1/G6PD	22
GO:0042100	B cell proliferation	22/4017	93/18434	0.236559139784946	1.08556912690956	0.436675220064937	0.370045492322059	0.739277952383437	0.581453123576433	EPHB2/VAV3/CR2/WNT3A/TNFSF13/TNFRSF13B/IKZF3/CD70/CD79A/INPP5D/ADA/NFATC2/PLCL2/BCL6/PCYT1A/CD38/LEF1/PRLR/MZB1/TNFRSF21/LYN/CD40LG	22
GO:0002712	regulation of B cell mediated immunity	15/4017	62/18434	0.241935483870968	1.11024115252114	0.458957899754882	0.370427384089735	0.739277952383437	0.581453123576433	XCL1/C4BPB/C4BPA/CR2/SUSD4/NOD2/TNFSF13/FOXJ1/C17orf99/C3/IL27RA/TGFB1/NECTIN2/BCL6/TNF	15
GO:0002889	regulation of immunoglobulin mediated immune response	15/4017	62/18434	0.241935483870968	1.11024115252114	0.458957899754882	0.370427384089735	0.739277952383437	0.581453123576433	XCL1/C4BPB/C4BPA/CR2/SUSD4/NOD2/TNFSF13/FOXJ1/C17orf99/C3/IL27RA/TGFB1/NECTIN2/BCL6/TNF	15
GO:0035264	multicellular organism growth	37/4017	160/18434	0.23125	1.06120550161812	0.410435692275962	0.370645289828372	0.739277952383437	0.581453123576433	ETNK2/ADRB1/DRD2/PRICKLE1/RARG/ATP8A2/SLITRK6/APBA2/SCNN1B/SMPD3/GAMT/KLF2/GDF15/PPP1R13L/PKDCC/EN1/SLC4A10/VIL1/IHH/NPPC/PRLH/GDF5/GHRH/GHRL/RARB/CACNA2D2/PLS1/PLAC8/HELT/SLC6A3/GHR/ADRB2/STC2/POU3F2/GHRHR/SMO/ADRB3	37
GO:0001783	B cell apoptotic process	7/4017	27/18434	0.259259259259259	1.18973990171401	0.520787468439463	0.371701081181409	0.739277952383437	0.581453123576433	MIR17HG/ORMDL3/HSH2D/ADA/BCL6/TNFRSF21/LYN	7
GO:0001835	blastocyst hatching	7/4017	27/18434	0.259259259259259	1.18973990171401	0.520787468439463	0.371701081181409	0.739277952383437	0.581453123576433	ST8SIA6/PLPP4/LPAR6/PPP4R4/ARHGDIG/HS3ST6/NECAB1	7
GO:0002834	regulation of response to tumor cell	7/4017	27/18434	0.259259259259259	1.18973990171401	0.520787468439463	0.371701081181409	0.739277952383437	0.581453123576433	MR1/TGFB1/CEACAM1/NECTIN2/HRG/GSDME/DAPK1	7
GO:0016540	protein autoprocessing	7/4017	27/18434	0.259259259259259	1.18973990171401	0.520787468439463	0.371701081181409	0.739277952383437	0.581453123576433	CTSE/MYRF/MYRFL/IHH/PCSK2/TMPRSS2/SHH	7
GO:0032925	regulation of activin receptor signaling pathway	7/4017	27/18434	0.259259259259259	1.18973990171401	0.520787468439463	0.371701081181409	0.739277952383437	0.581453123576433	SMAD6/FGF10/FST/DACT2/MAGI2/SHH/DMRT1	7
GO:0032958	inositol phosphate biosynthetic process	7/4017	27/18434	0.259259259259259	1.18973990171401	0.520787468439463	0.371701081181409	0.739277952383437	0.581453123576433	ITPKB/ITPKA/LHCGR/NTSR1/P2RY1/SNCA/IPPK	7
GO:0035188	hatching	7/4017	27/18434	0.259259259259259	1.18973990171401	0.520787468439463	0.371701081181409	0.739277952383437	0.581453123576433	ST8SIA6/PLPP4/LPAR6/PPP4R4/ARHGDIG/HS3ST6/NECAB1	7
GO:0071684	organism emergence from protective structure	7/4017	27/18434	0.259259259259259	1.18973990171401	0.520787468439463	0.371701081181409	0.739277952383437	0.581453123576433	ST8SIA6/PLPP4/LPAR6/PPP4R4/ARHGDIG/HS3ST6/NECAB1	7
GO:0008154	actin polymerization or depolymerization	43/4017	187/18434	0.229946524064171	1.05522385476697	0.400648262490798	0.372092819176261	0.739277952383437	0.581453123576433	KANK4/KIRREL1/SPTA1/LMOD1/ENAH/SVIL/CDC42EP2/ESAM/EPS8/ANG/ASB2/EVL/FMN1/COTL1/SPIRE2/ALOX15/CCR7/BAIAP2/ARHGAP28/NPHS1/CDC42EP5/SPTBN1/ADD2/BIN1/CATIP/VIL1/SH3BP1/BAIAP2L2/GHRL/VILL/PFN2/SLIT2/CRACD/PFN3/CD2AP/WASF1/ARHGAP18/SCIN/COBL/CCL26/CCL24/CCL21/ARHGAP6	43
GO:0016054	organic acid catabolic process	55/4017	241/18434	0.228215767634855	1.04728141911399	0.389994374697651	0.37283524510933	0.739277952383437	0.581453123576433	DDAH1/NPL/ATP2B4/PHYH/MAT1A/CYP26A1/LDHC/GLYATL2/ASRGL1/CARNS1/PAH/ACACB/SDSL/NOS1/CRYL1/SLC27A2/ABHD2/CRYM/QPRT/DPEP1/NOS2/LPIN2/ACAA2/PLIN5/CYP4F3/CYP4F12/CYP4F2/PRODH2/SULT2A1/HAAO/CYP26B1/FABP1/THNSL2/ACOXL/ACMSD/HNMT/KYNU/GAD1/AGXT/PCK1/LOC102724560/CBS/TST/XYLB/HGD/ADIPOQ/ARG1/CYP2W1/TWIST1/PON1/LEP/NOS3/ADHFE1/GPT/OTC	55
GO:0046395	carboxylic acid catabolic process	55/4017	241/18434	0.228215767634855	1.04728141911399	0.389994374697651	0.37283524510933	0.739277952383437	0.581453123576433	DDAH1/NPL/ATP2B4/PHYH/MAT1A/CYP26A1/LDHC/GLYATL2/ASRGL1/CARNS1/PAH/ACACB/SDSL/NOS1/CRYL1/SLC27A2/ABHD2/CRYM/QPRT/DPEP1/NOS2/LPIN2/ACAA2/PLIN5/CYP4F3/CYP4F12/CYP4F2/PRODH2/SULT2A1/HAAO/CYP26B1/FABP1/THNSL2/ACOXL/ACMSD/HNMT/KYNU/GAD1/AGXT/PCK1/LOC102724560/CBS/TST/XYLB/HGD/ADIPOQ/ARG1/CYP2W1/TWIST1/PON1/LEP/NOS3/ADHFE1/GPT/OTC	55
GO:0009063	amino acid catabolic process	26/4017	111/18434	0.234234234234234	1.07490014286131	0.417789309385702	0.37381400353998	0.739277952383437	0.581453123576433	DDAH1/ATP2B4/MAT1A/ASRGL1/CARNS1/PAH/SDSL/NOS1/CRYM/NOS2/PRODH2/HAAO/THNSL2/ACMSD/HNMT/KYNU/GAD1/AGXT/LOC102724560/CBS/HGD/ARG1/NOS3/ADHFE1/GPT/OTC	26
GO:0030225	macrophage differentiation	17/4017	71/18434	0.23943661971831	1.09877387301153	0.440160350229296	0.374322078317826	0.739277952383437	0.581453123576433	CALCA/FADD/CEBPE/BMP4/PRKCA/TGFB1/ID2/LIF/ADIPOQ/PF4/IL31RA/NR3C1/QKI/INHBA/ROR2/NDP/MIR223	17
GO:0050766	positive regulation of phagocytosis	17/4017	71/18434	0.23943661971831	1.09877387301153	0.440160350229296	0.374322078317826	0.739277952383437	0.581453123576433	APOA2/CAMK1D/SFTPD/TUB/PTPRJ/APOA1/CLEC7A/NOD2/RAB31/C3/FPR2/PTX3/AHSG/C2/TULP1/CD36/IL2RG	17
GO:0021795	cerebral cortex cell migration	12/4017	49/18434	0.244897959183673	1.12383594214385	0.45816764171532	0.37659887368583	0.739277952383437	0.581453123576433	WDR47/FOXG1/CDK5R1/CCDC141/CDK5R2/SLIT2/MDGA1/POU3F2/NR2E1/GLI3/EGFR/ARX	12
GO:0090181	regulation of cholesterol metabolic process	12/4017	49/18434	0.244897959183673	1.12383594214385	0.45816764171532	0.37659887368583	0.739277952383437	0.581453123576433	MIR30C1/FMO5/CH25H/APOA1/NR1H4/SERPINA12/MIR342/CES1/APOB/FGF1/QKI/GNAI1	12
GO:0002246	wound healing involved in inflammatory response	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	TGFB1/IL1A/PPARG	3
GO:0002317	plasma cell differentiation	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	XBP1/LGALS1/BCL6	3
GO:0002420	natural killer cell mediated cytotoxicity directed against tumor cell target	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	TGFB1/CEACAM1/NECTIN2	3
GO:0002855	regulation of natural killer cell mediated immune response to tumor cell	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	TGFB1/CEACAM1/NECTIN2	3
GO:0002883	regulation of hypersensitivity	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	CCR7/C3/IL20RB	3
GO:0003056	regulation of vascular associated smooth muscle contraction	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	ARHGAP42/P2RX1/DOCK5	3
GO:0007250	activation of NF-kappaB-inducing kinase activity	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	CHI3L1/TLR6/TNFSF15	3
GO:0015911	long-chain fatty acid import across plasma membrane	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	SLC2A1/ACSL5/CD36	3
GO:0019673	GDP-mannose metabolic process	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	HK1/GMDS/GFUS	3
GO:0022400	regulation of opsin-mediated signaling pathway	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	AIPL1/GUCY2D/GRK7	3
GO:0031652	positive regulation of heat generation	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	HTR2A/TNFRSF11A/TNF	3
GO:0032329	serine transport	3/4017	10/18434	0.3	1.37669902912621	0.628946951716547	0.37672861263984	0.739277952383437	0.581453123576433	SFXN2/SLC38A2/SLC1A4	3
